,,QueueLength,TimeStamp
6.43801E+11,1267633,,
6.43802E+11,1256557,,
6.43876E+11,1269747,,
6.43886E+11,1264791,,
6.43921E+11,1269486,,
6.43924E+11,1270600,,
6.43957E+11,1266605,40557031,6.44548E+11
6.43982E+11,1269636,,
6.44094E+11,1270384,,
6.44132E+11,1266407,,
6.44165E+11,1272376,,
6.44212E+11,1266802,,
6.44247E+11,1264473,,
6.44276E+11,1269026,,
6.44344E+11,1268084,,
6.44384E+11,1265460,,
6.44392E+11,1267664,,
6.444E+11,1270009,,
6.44412E+11,1263817,,
6.44437E+11,1266350,,
6.44457E+11,1265328,,
6.44478E+11,1269032,,
6.44482E+11,1270002,,
6.44518E+11,1270826,,
6.44612E+11,1265606,,
6.44667E+11,1271266,,
6.44722E+11,1268509,,
6.44735E+11,1267986,,
6.44805E+11,1266618,,
6.4481E+11,1255355,,
6.4488E+11,1268750,,
6.44893E+11,1263746,,
6.44928E+11,1268415,,
6.44932E+11,1269518,,
6.44961E+11,1265582,,
6.44986E+11,1268600,,
6.45098E+11,1269395,,
6.45139E+11,1265404,,
6.45169E+11,1271298,40519117,6.45702E+11
6.45215E+11,1265813,,
6.45251E+11,1263403,,
6.45283E+11,1267935,,
6.45348E+11,1267083,,
6.45388E+11,1264451,,
6.45396E+11,1266650,,
6.45407E+11,1268964,,
6.4542E+11,1262788,,
6.45444E+11,1265340,,
6.45465E+11,1264287,,
6.45484E+11,1267970,,
6.45486E+11,1268964,,
6.45522E+11,1269825,,
6.45616E+11,1264543,,
6.45674E+11,1270181,,
6.45731E+11,1267470,,
6.45742E+11,1266968,,
6.4581E+11,1265591,,
6.45817E+11,1254142,,
6.45885E+11,1267747,,
6.459E+11,1262734,,
6.45935E+11,1267422,,
6.45938E+11,1268448,,
6.45965E+11,1264496,,
6.4599E+11,1267611,,
6.46102E+11,1268339,,
6.46147E+11,1264383,,
6.46173E+11,1270271,,
6.46219E+11,1264786,,
6.46256E+11,1262266,,
6.4629E+11,1266948,,
6.46352E+11,1266047,40479601,6.46853E+11
6.46392E+11,1263370,,
6.464E+11,1265604,,
6.46414E+11,1267900,,
6.46427E+11,1261599,,
6.46451E+11,1264292,,
6.46472E+11,1263281,,
6.4649E+11,1267901,,
6.46492E+11,1266960,,
6.46527E+11,1268808,,
6.46621E+11,1263474,,
6.46682E+11,1269163,,
6.46749E+11,1265957,,
6.46749E+11,1266434,,
6.46814E+11,1264496,,
6.46824E+11,1252948,,
6.46892E+11,1266703,,
6.46907E+11,1261563,,
6.46942E+11,1266353,,
6.46952E+11,1267444,,
6.46969E+11,1263458,,
6.46994E+11,1266593,,
6.47106E+11,1267271,,
6.47155E+11,1263336,,
6.47178E+11,1269266,,
6.47223E+11,1263746,,
6.4726E+11,1261084,,
6.47297E+11,1265939,,
6.47356E+11,1265014,,
6.47397E+11,1262246,,
6.47405E+11,1264535,,
6.47421E+11,1266816,,
6.47434E+11,1260435,40434937,6.47995E+11
6.4746E+11,1263287,,
6.47479E+11,1262120,,
6.47494E+11,1266824,,
6.47498E+11,1265955,,
6.47532E+11,1267801,,
6.47634E+11,1262399,,
6.47689E+11,1268146,,
6.47755E+11,1264932,,
6.47757E+11,1265410,,
6.47827E+11,1263458,,
6.47831E+11,1251816,,
6.47896E+11,1265630,,
6.47914E+11,1260387,,
6.47949E+11,1265356,,
6.4797E+11,1266362,,
6.47973E+11,1262342,,
6.47998E+11,1265571,,
6.4811E+11,1266265,,
6.48162E+11,1262186,,
6.48183E+11,1268256,,
6.48227E+11,1262740,,
6.48265E+11,1259904,,
6.48304E+11,1264891,,
6.4836E+11,1263994,,
6.48401E+11,1261065,,
6.48409E+11,1263468,,
6.48428E+11,1265825,,
6.48441E+11,1259216,,
6.48467E+11,1262126,,
6.48485E+11,1260934,,
6.48498E+11,1265836,,
6.48506E+11,1264921,40407361,6.49142E+11
6.48536E+11,1266737,,
6.48638E+11,1261191,,
6.48697E+11,1267132,,
6.48762E+11,1263920,,
6.48772E+11,1264393,,
6.48832E+11,1262340,,
6.48839E+11,1250672,,
6.489E+11,1264580,,
6.48921E+11,1259210,,
6.48957E+11,1264300,,
6.48977E+11,1261165,,
6.48985E+11,1265374,,
6.49002E+11,1264490,,
6.49114E+11,1265234,,
6.4917E+11,1261002,,
6.49188E+11,1267212,,
6.49232E+11,1261566,,
6.4927E+11,1258771,,
6.49311E+11,1263878,,
6.49363E+11,1262956,,
6.49405E+11,1259883,,
6.49419E+11,1262395,,
6.49434E+11,1264792,,
6.49447E+11,1258016,,
6.49474E+11,1260939,,
6.49491E+11,1259763,,
6.49502E+11,1264805,,
6.49513E+11,1263910,,
6.49542E+11,1265658,,
6.49642E+11,1260069,,
6.49704E+11,1266087,,
6.49769E+11,1262859,40348446,6.50299E+11
6.4978E+11,1263342,,
6.49836E+11,1261164,,
6.49846E+11,1249458,,
6.49905E+11,1263558,,
6.49927E+11,1257965,,
6.49964E+11,1263292,,
6.49981E+11,1259997,,
6.49992E+11,1264323,,
6.50006E+11,1263455,,
6.50118E+11,1264200,,
6.50177E+11,1259793,,
6.50192E+11,1266146,,
6.50236E+11,1260396,,
6.50274E+11,1257663,,
6.50318E+11,1262834,,
6.50368E+11,1261766,,
6.50409E+11,1258720,,
6.50425E+11,1261187,,
6.50441E+11,1263751,,
6.50456E+11,1256874,,
6.50481E+11,1259765,,
6.50498E+11,1258529,,
6.50506E+11,1263778,,
6.50519E+11,1262850,,
6.50546E+11,1264612,,
6.50646E+11,1258960,,
6.50711E+11,1265047,,
6.50775E+11,1261689,,
6.50788E+11,1262197,,
6.50841E+11,1259994,,
6.50853E+11,1248282,,
6.50909E+11,1262446,40315962,6.51448E+11
6.50933E+11,1256816,,
6.50971E+11,1262136,,
6.50985E+11,1258911,,
6.50999E+11,1263302,,
6.5101E+11,1262326,,
6.51121E+11,1263151,,
6.51183E+11,1258627,,
6.51196E+11,1265139,,
6.5124E+11,1259213,,
6.51278E+11,1256512,,
6.51325E+11,1261656,,
6.51372E+11,1260571,,
6.51414E+11,1257596,,
6.51429E+11,1260055,,
6.51448E+11,1262740,,
6.51463E+11,1255726,,
6.51487E+11,1258539,,
6.51506E+11,1257377,,
6.5151E+11,1262762,,
6.51526E+11,1261679,,
6.51549E+11,1263633,,
6.5165E+11,1257795,,
6.51718E+11,1264020,,
6.51783E+11,1260491,,
6.51795E+11,1261010,,
6.51844E+11,1258912,,
6.5186E+11,1247143,,
6.51915E+11,1261280,,
6.51941E+11,1255691,,
6.51978E+11,1260950,,
6.5199E+11,1257757,,
6.52006E+11,1262151,40281554,6.52596E+11
6.52015E+11,1261155,,
6.52125E+11,1262037,,
6.52191E+11,1257478,,
6.522E+11,1264117,,
6.52245E+11,1257977,,
6.52282E+11,1255320,,
6.52332E+11,1260483,,
6.52376E+11,1259411,,
6.52429E+11,1256478,,
6.52434E+11,1258952,,
6.52455E+11,1261566,,
6.5247E+11,1254570,,
6.52495E+11,1257382,,
6.52513E+11,1261585,,
6.52514E+11,1256246,,
6.52533E+11,1260489,,
6.52553E+11,1262502,,
6.52655E+11,1256618,,
6.52725E+11,1262989,,
6.52789E+11,1259282,,
6.52802E+11,1259799,,
6.52848E+11,1257758,,
6.52866E+11,1245980,,
6.52919E+11,1260196,,
6.52948E+11,1254529,,
6.52985E+11,1259769,,
6.52996E+11,1256581,,
6.53013E+11,1260971,,
6.5302E+11,1259976,,
6.5313E+11,1260857,,
6.53199E+11,1256350,,
6.53205E+11,1263056,40234537,6.53749E+11
6.53249E+11,1256843,,
6.53286E+11,1254102,,
6.5334E+11,1259238,,
6.5338E+11,1258279,,
6.53433E+11,1255282,,
6.53438E+11,1257788,,
6.53461E+11,1260392,,
6.53477E+11,1253360,,
6.53502E+11,1256253,,
6.53519E+11,1260417,,
6.53522E+11,1255144,,
6.53539E+11,1259268,,
6.53557E+11,1261388,,
6.53659E+11,1255390,,
6.53732E+11,1261780,,
6.53796E+11,1258133,,
6.53809E+11,1258633,,
6.53852E+11,1256583,,
6.53873E+11,1244781,,
6.53924E+11,1259019,,
6.53954E+11,1253327,,
6.53992E+11,1258551,,
6.54E+11,1255363,,
6.5402E+11,1259770,,
6.54024E+11,1258891,,
6.54133E+11,1259673,,
6.54205E+11,1255227,,
6.54209E+11,1261880,,
6.54253E+11,1255710,,
6.54291E+11,1252923,,
6.54347E+11,1258093,,
6.54385E+11,1257107,40190686,6.549E+11
6.54437E+11,1254076,,
6.54442E+11,1256613,,
6.54468E+11,1259211,,
6.54484E+11,1252173,,
6.54509E+11,1255162,,
6.54522E+11,1259215,,
6.54529E+11,1253969,,
6.54546E+11,1258118,,
6.54562E+11,1260261,,
6.54663E+11,1254196,,
6.54738E+11,1260601,,
6.54803E+11,1256993,,
6.54817E+11,1257492,,
6.54857E+11,1255365,,
6.5488E+11,1243580,,
6.54928E+11,1257871,,
6.54961E+11,1252141,,
6.55E+11,1257392,,
6.55005E+11,1254167,,
6.55027E+11,1258576,,
6.55029E+11,1257741,,
6.55138E+11,1258489,,
6.55211E+11,1254025,,
6.55214E+11,1260744,,
6.55257E+11,1254550,,
6.55295E+11,1251748,,
6.55354E+11,1256959,,
6.55388E+11,1255905,,
6.55441E+11,1252895,,
6.55446E+11,1255383,,
6.55474E+11,1257968,,
6.55492E+11,1251024,40141979,6.56042E+11
6.55516E+11,1253973,,
6.55527E+11,1258002,,
6.55536E+11,1252767,,
6.55553E+11,1256983,,
6.55566E+11,1259098,,
6.55667E+11,1253060,,
6.55745E+11,1259441,,
6.5581E+11,1255811,,
6.55824E+11,1256364,,
6.55861E+11,1254169,,
6.55886E+11,1242449,,
6.55932E+11,1256649,,
6.55967E+11,1250974,,
6.56006E+11,1256266,,
6.56009E+11,1252983,,
6.56033E+11,1256573,,
6.56035E+11,1257413,,
6.56142E+11,1257271,,
6.56218E+11,1259578,,
6.56219E+11,1252817,,
6.5626E+11,1253348,,
6.563E+11,1250649,,
6.56362E+11,1255777,,
6.56392E+11,1254704,,
6.56445E+11,1251704,,
6.5645E+11,1254191,,
6.56481E+11,1256825,,
6.56498E+11,1249894,,
6.56522E+11,1252775,,
6.56531E+11,1256868,,
6.56543E+11,1251579,,
6.56561E+11,1255799,40112897,6.57188E+11
6.5657E+11,1257904,,
6.56671E+11,1251937,,
6.56752E+11,1258298,,
6.56817E+11,1254622,,
6.56832E+11,1255230,,
6.56865E+11,1252991,,
6.56896E+11,1241307,,
6.56939E+11,1255438,,
6.56974E+11,1249843,,
6.57013E+11,1251887,,
6.57014E+11,1255170,,
6.57036E+11,1255360,,
6.57041E+11,1256287,,
6.57146E+11,1256133,,
6.57223E+11,1258401,,
6.57226E+11,1251633,,
6.57264E+11,1252170,,
6.57304E+11,1249433,,
6.5737E+11,1254608,,
6.57395E+11,1253583,,
6.57449E+11,1250589,,
6.57455E+11,1253042,,
6.57487E+11,1255694,,
6.57506E+11,1248701,,
6.57529E+11,1251586,,
6.57535E+11,1255727,,
6.57555E+11,1250380,,
6.57568E+11,1254621,,
6.57574E+11,1256672,,
6.57675E+11,1250722,,
6.5776E+11,1257129,,
6.57823E+11,1253434,40050914,6.58346E+11
6.57839E+11,1254034,,
6.57868E+11,1251891,,
6.57903E+11,1240124,,
6.57943E+11,1254269,,
6.57982E+11,1248659,,
6.58017E+11,1250697,,
6.5802E+11,1253974,,
6.58041E+11,1254161,,
6.58048E+11,1255198,,
6.58149E+11,1255003,,
6.58227E+11,1257205,,
6.58233E+11,1250439,,
6.58267E+11,1251022,,
6.58309E+11,1248252,,
6.58377E+11,1253411,,
6.58399E+11,1252461,,
6.58454E+11,1249401,,
6.58459E+11,1251932,,
6.58493E+11,1254533,,
6.58513E+11,1247554,,
6.58537E+11,1250395,,
6.58539E+11,1254573,,
6.58564E+11,1249180,,
6.58575E+11,1253428,,
6.58578E+11,1255494,,
6.58679E+11,1249541,,
6.58767E+11,1255915,,
6.5883E+11,1252280,,
6.58846E+11,1252821,,
6.58873E+11,1250701,,
6.58909E+11,1238932,,
6.58948E+11,1253164,40016993,6.59493E+11
6.58989E+11,1247496,,
6.5902E+11,1249500,,
6.59027E+11,1252783,,
6.59045E+11,1252975,,
6.59055E+11,1253985,,
6.59154E+11,1253935,,
6.59232E+11,1255980,,
6.59239E+11,1249318,,
6.59272E+11,1249897,,
6.59313E+11,1247112,,
6.59383E+11,1252228,,
6.59403E+11,1251326,,
6.59459E+11,1248211,,
6.59463E+11,1250721,,
6.595E+11,1253330,,
6.5952E+11,1246371,,
6.59543E+11,1253365,,
6.59543E+11,1249194,,
6.59571E+11,1248053,,
6.59582E+11,1252266,,
6.59584E+11,1254374,,
6.59684E+11,1248408,,
6.59773E+11,1254712,,
6.59836E+11,1251160,,
6.59853E+11,1251637,,
6.59876E+11,1249506,,
6.59916E+11,1237730,,
6.59953E+11,1251989,,
6.59996E+11,1246325,,
6.60025E+11,1248349,,
6.60033E+11,1251593,,
6.60049E+11,1251869,39989089,6.6064E+11
6.60062E+11,1252790,,
6.60157E+11,1252705,,
6.60236E+11,1254869,,
6.60247E+11,1248125,,
6.60276E+11,1248706,,
6.60317E+11,1245966,,
6.6039E+11,1251103,,
6.60407E+11,1250133,,
6.60463E+11,1247057,,
6.60467E+11,1249533,,
6.60507E+11,1252147,,
6.60527E+11,1245179,,
6.60547E+11,1252180,,
6.6055E+11,1248073,,
6.60577E+11,1246863,,
6.60589E+11,1251143,,
6.60589E+11,1253235,,
6.60688E+11,1247252,,
6.6078E+11,1253593,,
6.60843E+11,1249987,,
6.6086E+11,1250441,,
6.6088E+11,1248355,,
6.60922E+11,1236666,,
6.60957E+11,1250783,,
6.61003E+11,1245151,,
6.61028E+11,1247203,,
6.6104E+11,1250407,,
6.61054E+11,1250690,,
6.61068E+11,1251604,,
6.61161E+11,1251526,,
6.6124E+11,1253755,,
6.61254E+11,1246947,39928703,6.61794E+11
6.6128E+11,1247559,,
6.61321E+11,1244765,,
6.61397E+11,1249943,,
6.61411E+11,1248935,,
6.61467E+11,1245921,,
6.61471E+11,1248398,,
6.61513E+11,1250982,,
6.61534E+11,1243997,,
6.61551E+11,1251045,,
6.61557E+11,1246877,,
6.61584E+11,1245695,,
6.61594E+11,1252021,,
6.61596E+11,1249971,,
6.61693E+11,1246063,,
6.61788E+11,1252464,,
6.6185E+11,1248834,,
6.61868E+11,1249328,,
6.61884E+11,1247209,,
6.6193E+11,1235505,,
6.61963E+11,1249619,,
6.62009E+11,1243963,,
6.62032E+11,1246028,,
6.62047E+11,1249212,,
6.62058E+11,1249487,,
6.62075E+11,1250419,,
6.62164E+11,1250331,,
6.62245E+11,1252655,,
6.62261E+11,1245792,,
6.62287E+11,1246381,,
6.62325E+11,1243569,,
6.62404E+11,1248788,,
6.62415E+11,1247761,39891535,6.62945E+11
6.62471E+11,1244728,,
6.62476E+11,1247241,,
6.6252E+11,1249854,,
6.62541E+11,1242817,,
6.62556E+11,1249913,,
6.62564E+11,1245716,,
6.62591E+11,1244545,,
6.62598E+11,1250838,,
6.62603E+11,1248820,,
6.62697E+11,1244875,,
6.62795E+11,1251325,,
6.62857E+11,1247636,,
6.62876E+11,1248130,,
6.62888E+11,1246033,,
6.62937E+11,1234302,,
6.62968E+11,1248466,,
6.63017E+11,1242790,,
6.63036E+11,1244834,,
6.63054E+11,1248085,,
6.63063E+11,1248334,,
6.63082E+11,1249242,,
6.63168E+11,1249152,,
6.63249E+11,1251424,,
6.63268E+11,1244641,,
6.63291E+11,1245191,,
6.63329E+11,1242421,,
6.63411E+11,1247592,,
6.63419E+11,1246564,,
6.63476E+11,1243542,,
6.6348E+11,1246058,,
6.63527E+11,1248665,,
6.63548E+11,1241670,39842776,6.64087E+11
6.63559E+11,1248731,,
6.63571E+11,1244555,,
6.63597E+11,1243376,,
6.63602E+11,1249694,,
6.6361E+11,1247622,,
6.63702E+11,1243734,,
6.63802E+11,1250128,,
6.63864E+11,1246450,,
6.63884E+11,1246949,,
6.63892E+11,1244837,,
6.63944E+11,1233090,,
6.63972E+11,1247313,,
6.64024E+11,1241599,,
6.6404E+11,1243657,,
6.64061E+11,1246890,,
6.64067E+11,1247189,,
6.6409E+11,1248099,,
6.64172E+11,1247986,,
6.64253E+11,1250242,,
6.64275E+11,1243429,,
6.64295E+11,1244011,,
6.64334E+11,1241297,,
6.64418E+11,1246424,,
6.64423E+11,1245443,,
6.64479E+11,1242345,,
6.64485E+11,1244865,,
6.64535E+11,1247508,,
6.64555E+11,1240523,,
6.64563E+11,1247576,,
6.64579E+11,1243387,,
6.64604E+11,1242157,,
6.64608E+11,1248548,39813405,6.65233E+11
6.64617E+11,1246439,,
6.64706E+11,1242596,,
6.64809E+11,1248926,,
6.64872E+11,1245256,,
6.64891E+11,1245795,,
6.64896E+11,1243665,,
6.64951E+11,1231859,,
6.64977E+11,1246114,,
6.65031E+11,1240477,,
6.65047E+11,1242539,,
6.6507E+11,1245729,,
6.65071E+11,1246018,,
6.65097E+11,1246908,,
6.65176E+11,1246828,,
6.65258E+11,1249056,,
6.65282E+11,1242246,,
6.65299E+11,1242835,,
6.65337E+11,1240123,,
6.65424E+11,1245233,,
6.65427E+11,1244268,,
6.65484E+11,1241243,,
6.65489E+11,1243721,,
6.65541E+11,1246332,,
6.65563E+11,1239340,,
6.65567E+11,1246407,,
6.65586E+11,1242168,,
6.65611E+11,1240970,,
6.65612E+11,1247366,,
6.65623E+11,1245249,,
6.6571E+11,1241399,,
6.65815E+11,1247752,,
6.65878E+11,1244100,39751359,6.66391E+11
6.65898E+11,1244642,,
6.65901E+11,1242550,,
6.65958E+11,1230686,,
6.65981E+11,1244947,,
6.66038E+11,1239307,,
6.66051E+11,1241366,,
6.66075E+11,1244824,,
6.66076E+11,1244565,,
6.66104E+11,1245755,,
6.6618E+11,1245655,,
6.66262E+11,1247861,,
6.66291E+11,1241040,,
6.66303E+11,1241706,,
6.66342E+11,1238932,,
6.66431E+11,1243089,,
6.66431E+11,1244057,,
6.66488E+11,1240091,,
6.66493E+11,1242587,,
6.66549E+11,1245156,,
6.6657E+11,1238177,,
6.66571E+11,1245213,,
6.66593E+11,1240979,,
6.66616E+11,1246190,,
6.66619E+11,1239793,,
6.6663E+11,1244085,,
6.66714E+11,1240219,,
6.66822E+11,1246553,,
6.66886E+11,1242947,,
6.66905E+11,1243431,,
6.66905E+11,1241368,,
6.66964E+11,1229488,,
6.6699E+11,1243825,39717916,6.67539E+11
6.67046E+11,1238150,,
6.67055E+11,1240200,,
6.6708E+11,1243634,,
6.67083E+11,1243394,,
6.67111E+11,1244582,,
6.67184E+11,1244515,,
6.67268E+11,1246775,,
6.67297E+11,1239922,,
6.67307E+11,1240544,,
6.67346E+11,1237733,,
6.67437E+11,1241937,,
6.67438E+11,1242884,,
6.67491E+11,1238906,,
6.67498E+11,1241387,,
6.67555E+11,1243965,,
6.67574E+11,1244031,,
6.67577E+11,1236984,,
6.67601E+11,1239812,,
6.6762E+11,1245047,,
6.67625E+11,1238669,,
6.67638E+11,1242926,,
6.67717E+11,1239022,,
6.67829E+11,1245418,,
6.67893E+11,1241772,,
6.67909E+11,1240206,,
6.67912E+11,1242248,,
6.67971E+11,1228343,,
6.67995E+11,1242633,,
6.68053E+11,1236957,,
6.68059E+11,1238969,,
6.68084E+11,1242526,,
6.6809E+11,1242183,39689195,6.68685E+11
6.68118E+11,1243404,,
6.68187E+11,1243350,,
6.68273E+11,1245544,,
6.68304E+11,1238806,,
6.68311E+11,1239376,,
6.6835E+11,1236678,,
6.68441E+11,1240781,,
6.68445E+11,1241745,,
6.68495E+11,1237686,,
6.68502E+11,1240217,,
6.68563E+11,1242792,,
6.68578E+11,1242856,,
6.68584E+11,1235753,,
6.68608E+11,1238695,,
6.68624E+11,1243884,,
6.68631E+11,1237571,,
6.68644E+11,1241763,,
6.68721E+11,1237943,,
6.68837E+11,1244257,,
6.68899E+11,1240613,,
6.68912E+11,1238976,,
6.6892E+11,1241045,,
6.68978E+11,1227160,,
6.68999E+11,1241467,,
6.69059E+11,1235738,,
6.69063E+11,1237856,,
6.69088E+11,1241361,,
6.69097E+11,1240988,,
6.69125E+11,1242203,,
6.69191E+11,1242137,,
6.69277E+11,1244367,,
6.69312E+11,1237618,39628102,6.69839E+11
6.69316E+11,1238197,,
6.69355E+11,1235513,,
6.69445E+11,1239544,,
6.69452E+11,1240576,,
6.69499E+11,1236590,,
6.69506E+11,1239010,,
6.69571E+11,1241607,,
6.69583E+11,1241727,,
6.69591E+11,1234558,,
6.69614E+11,1237587,,
6.6963E+11,1242685,,
6.69638E+11,1236362,,
6.69651E+11,1240603,,
6.69726E+11,1236790,,
6.69844E+11,1243057,,
6.69906E+11,1239451,,
6.69916E+11,1237871,,
6.69928E+11,1239926,,
6.69985E+11,1226060,,
6.70003E+11,1240241,,
6.70066E+11,1234527,,
6.70069E+11,1236755,,
6.70093E+11,1240189,,
6.70104E+11,1239829,,
6.70131E+11,1241003,,
6.70196E+11,1240948,,
6.70282E+11,1243231,,
6.70319E+11,1236412,,
6.70319E+11,1237001,,
6.70359E+11,1234310,,
6.70449E+11,1238324,,
6.70458E+11,1239414,39593384,6.70989E+11
6.70504E+11,1235479,,
6.7051E+11,1237930,,
6.70578E+11,1240481,,
6.70587E+11,1240564,,
6.70598E+11,1233402,,
6.70622E+11,1236362,,
6.70634E+11,1241508,,
6.70646E+11,1235163,,
6.70658E+11,1239442,,
6.70731E+11,1235610,,
6.70851E+11,1241919,,
6.70913E+11,1238240,,
6.7092E+11,1236760,,
6.70935E+11,1238807,,
6.70992E+11,1224938,,
6.71008E+11,1239121,,
6.71073E+11,1233354,,
6.71073E+11,1235576,,
6.71096E+11,1238960,,
6.71111E+11,1238721,,
6.71138E+11,1239854,,
6.712E+11,1239766,,
6.71286E+11,1242062,,
6.71324E+11,1235773,,
6.71325E+11,1235270,,
6.71363E+11,1233099,,
6.71453E+11,1237202,,
6.71466E+11,1238218,,
6.71509E+11,1234296,,
6.71515E+11,1236780,,
6.71585E+11,1239313,,
6.7159E+11,1239403,39549950,6.72133E+11
6.71605E+11,1232255,,
6.71628E+11,1235179,,
6.71638E+11,1240323,,
6.71653E+11,1234037,,
6.71665E+11,1238235,,
6.71735E+11,1234386,,
6.71857E+11,1240754,,
6.7192E+11,1237036,,
6.71924E+11,1235584,,
6.71943E+11,1237618,,
6.71999E+11,1223794,,
6.72017E+11,1237995,,
6.72078E+11,1234362,,
6.7208E+11,1232206,,
6.721E+11,1237837,,
6.72119E+11,1237595,,
6.72145E+11,1238753,,
6.72204E+11,1238630,,
6.7229E+11,1240839,,
6.72328E+11,1234605,,
6.72332E+11,1234152,,
6.72367E+11,1231874,,
6.72457E+11,1236023,,
6.72472E+11,1237013,,
6.72514E+11,1233073,,
6.72519E+11,1235605,,
6.72591E+11,1238154,,
6.72594E+11,1238214,,
6.72612E+11,1231137,,
6.72635E+11,1234054,,
6.72643E+11,1239225,,
6.72661E+11,1232909,39507679,6.73279E+11
6.72672E+11,1237028,,
6.72741E+11,1233179,,
6.72865E+11,1239523,,
6.72927E+11,1235824,,
6.72929E+11,1234365,,
6.7295E+11,1236412,,
6.73006E+11,1222575,,
6.73021E+11,1236843,,
6.73083E+11,1233148,,
6.73087E+11,1231070,,
6.73104E+11,1236751,,
6.73125E+11,1236365,,
6.73153E+11,1237606,,
6.73208E+11,1237548,,
6.73295E+11,1239629,,
6.73332E+11,1233456,,
6.7334E+11,1233005,,
6.73372E+11,1230706,,
6.73461E+11,1234945,,
6.73479E+11,1235794,,
6.73519E+11,1231846,,
6.73524E+11,1234379,,
6.73597E+11,1237012,,
6.73598E+11,1236961,,
6.73619E+11,1229971,,
6.73642E+11,1232940,,
6.73647E+11,1238044,,
6.73668E+11,1231731,,
6.73679E+11,1235812,,
6.73746E+11,1231990,,
6.73872E+11,1238312,,
6.73933E+11,1233153,39446800,6.74471E+11
6.73933E+11,1234683,,
6.73957E+11,1235271,,
6.74012E+11,1221392,,
6.74087E+11,1231948,,
6.74094E+11,1229934,,
6.74108E+11,1235569,,
6.74133E+11,1235195,,
6.74159E+11,1236379,,
6.74212E+11,1236361,,
6.74298E+11,1238471,,
6.74336E+11,1232332,,
6.74347E+11,1231758,,
6.74376E+11,1229505,,
6.74466E+11,1233787,,
6.74485E+11,1234631,,
6.74523E+11,1230662,,
6.74529E+11,1233174,,
6.74601E+11,1235794,,
6.74605E+11,1235740,,
6.74627E+11,1228812,,
6.74648E+11,1231738,,
6.74652E+11,1236903,,
6.74676E+11,1230487,,
6.74686E+11,1234668,,
6.7475E+11,1230787,,
6.74879E+11,1237131,,
6.74937E+11,1231957,,
6.74942E+11,1233513,,
6.74965E+11,1234154,,
6.75019E+11,1220150,,
6.75093E+11,1230761,,
6.75101E+11,1228783,39420611,6.75659E+11
6.75112E+11,1234359,,
6.75141E+11,1234065,,
6.75166E+11,1235219,,
6.75216E+11,1235154,,
6.75303E+11,1237334,,
6.75342E+11,1231197,,
6.75354E+11,1230543,,
6.7538E+11,1228376,,
6.7547E+11,1232578,,
6.75493E+11,1233475,,
6.75527E+11,1229478,,
6.75532E+11,1231985,,
6.75605E+11,1234638,,
6.75611E+11,1234533,,
6.75634E+11,1227657,,
6.75656E+11,1230496,,
6.75656E+11,1235682,,
6.75683E+11,1229264,,
6.75693E+11,1233499,,
6.75754E+11,1229671,,
6.75886E+11,1235988,,
6.75942E+11,1230769,,
6.75949E+11,1232423,,
6.75973E+11,1233005,,
6.76035E+11,1219016,,
6.76098E+11,1229603,,
6.76107E+11,1227596,,
6.76117E+11,1233144,,
6.76147E+11,1232959,,
6.76173E+11,1234093,,
6.76221E+11,1234029,,
6.76306E+11,1236271,39370030,6.76856E+11
6.76347E+11,1230030,,
6.76362E+11,1229327,,
6.76385E+11,1227192,,
6.76474E+11,1231429,,
6.765E+11,1232361,,
6.76532E+11,1228320,,
6.76536E+11,1230783,,
6.7661E+11,1233486,,
6.76618E+11,1233362,,
6.76641E+11,1226491,,
6.7666E+11,1234464,,
6.76662E+11,1229274,,
6.76689E+11,1228088,,
6.767E+11,1232406,,
6.76759E+11,1228510,,
6.76894E+11,1234825,,
6.76946E+11,1229628,,
6.76957E+11,1231238,,
6.76981E+11,1231758,,
6.77042E+11,1217811,,
6.77102E+11,1228442,,
6.77114E+11,1226476,,
6.77121E+11,1231945,,
6.77155E+11,1231741,,
6.77181E+11,1232978,,
6.77226E+11,1232903,,
6.77311E+11,1235081,,
6.77351E+11,1228859,,
6.77372E+11,1228150,,
6.7739E+11,1226110,,
6.77479E+11,1230291,,
6.77507E+11,1231206,39331199,6.78048E+11
6.77536E+11,1227149,,
6.7754E+11,1229665,,
6.77614E+11,1232383,,
6.77625E+11,1232215,,
6.77648E+11,1225286,,
6.77666E+11,1233280,,
6.77669E+11,1228105,,
6.77696E+11,1226881,,
6.77707E+11,1231228,,
6.77764E+11,1227412,,
6.77901E+11,1233758,,
6.7795E+11,1228456,,
6.77964E+11,1230064,,
6.77988E+11,1230543,,
6.78048E+11,1216654,,
6.78106E+11,1227342,,
6.78122E+11,1225240,,
6.78126E+11,1230759,,
6.78162E+11,1230502,,
6.78188E+11,1231749,,
6.7823E+11,1231732,,
6.78315E+11,1233860,,
6.78355E+11,1227752,,
6.78379E+11,1226976,,
6.78395E+11,1224984,,
6.78485E+11,1229140,,
6.78514E+11,1230037,,
6.78541E+11,1226038,,
6.78545E+11,1228498,,
6.78618E+11,1231220,,
6.78631E+11,1231085,,
6.78655E+11,1224083,39279864,6.79229E+11
6.7867E+11,1232092,,
6.78676E+11,1226896,,
6.78703E+11,1225734,,
6.78714E+11,1230053,,
6.78769E+11,1226269,,
6.78908E+11,1232532,,
6.78955E+11,1227359,,
6.78971E+11,1228909,,
6.78995E+11,1229330,,
6.79056E+11,1215421,,
